step,component,component_label,entropy,infeasible_mass,expected_J,optimality_gap,regret,stability_tv,max_probability
59,projection_only,Projection only,6.803907108805271,3.413698281054758e-07,0.418179119260369,0.418179119260369,0.32663734911396314,0.004334557082328688,0.0023364066533788654
60,projection_only,Projection only,6.805520439949729,3.5009482880981064e-07,0.4172371376177726,0.4172371376177726,0.32542806962943704,0.004329340591730027,0.002330292066971414
61,projection_only,Projection only,6.807268546164895,3.5901516168535534e-07,0.4162931695152562,0.4162931695152562,0.32422654097346665,0.004316455486959738,0.0023243449519814814
62,projection_only,Projection only,6.809084120978882,3.681412756090159e-07,0.4153455109568386,0.4153455109568386,0.3230284493741414,0.004311928270379883,0.0023182644195425695
63,projection_only,Projection only,6.810867611516576,3.7748327263569037e-07,0.41439274146450283,0.41439274146450283,0.32183054159314134,0.004313633895042903,0.002312079205875049
64,projection_only,Projection only,6.812623167951063,3.870466548119317e-07,0.4134348852875927,0.4134348852875927,0.3206329228440685,0.0043147502622048976,0.0023057863491275045
65,projection_only,Projection only,6.814348258409647,3.968372789655194e-07,0.4124720395824232,0.4124720395824232,0.3194356777514441,0.004315814782243525,0.0022993841806117146
66,projection_only,Projection only,6.8160507848399305,4.06860735694269e-07,0.4115042174100253,0.4115042174100253,0.3182389523589487,0.004316297724898455,0.0022928686298739134
67,projection_only,Projection only,6.817726078135722,4.171232634211103e-07,0.4105315352694341,0.4105315352694341,0.31704279222777293,0.004316737274166813,0.0022862385323466346
68,projection_only,Projection only,6.819380569676962,4.2763071691909293e-07,0.4095540157162525,0.4095540157162525,0.3158473370556215,0.00431652495095829,0.0022794897185563147
69,projection_only,Projection only,6.821010317876982,4.383896354767443e-07,0.408571760848392,0.408571760848392,0.31465260308529563,0.004316599079730199,0.002272620928212161
70,projection_only,Projection only,6.822616025097162,4.494064173084846e-07,0.4075848224584685,0.4075848224584685,0.3134586613754349,0.00431702299889947,0.0022656292348491214
71,projection_only,Projection only,6.824202100042585,4.6068755000348473e-07,0.40659326325295614,0.40659326325295614,0.3122656042947368,0.004317685889362365,0.0022585113694454937
72,projection_only,Projection only,6.825768192224919,4.722396308136806e-07,0.4055971971112347,0.4055971971112347,0.3110735595218943,0.004318389931945504,0.0022512638416478
73,projection_only,Projection only,6.827313690063978,4.840696777647881e-07,0.40459662686018416,0.40459662686018416,0.30988250391249406,0.0043190449305258016,0.0022438843927049708
74,projection_only,Projection only,6.828838356985592,4.961954572386046e-07,0.403591656086422,0.403591656086422,0.30869247683679424,0.004319605636119798,0.002236370597838675
75,projection_only,Projection only,6.830346467058604,5.086458422027634e-07,0.40258238520282785,0.40258238520282785,0.3075036901875574,0.004319356394769684,0.00223111631952102
76,projection_only,Projection only,6.831830299981446,5.213972712100424e-07,0.4015687892750587,0.4015687892750587,0.30631594627935793,0.004319699351576633,0.002225749462054603
77,projection_only,Projection only,6.833304407893197,5.344532426448673e-07,0.40055106491204767,0.40055106491204767,0.30512962104530744,0.004318842717551112,0.0022202591089137335
78,projection_only,Projection only,6.834756556609593,5.478228989607051e-07,0.3995291642890806,0.3995291642890806,0.30394453687718304,0.004318586892102139,0.0022146470649864096
79,projection_only,Projection only,6.836196312225665,5.615140580406458e-07,0.3985032014064694,0.3985032014064694,0.3027608453199334,0.004317916917127354,0.0022089104157260397
80,projection_only,Projection only,6.837618282409615,5.755337007088453e-07,0.39747325995124166,0.39747325995124166,0.301578611606094,0.004316807481615637,0.0022030478083680358
81,projection_only,Projection only,6.839027328038384,5.89889933452039e-07,0.39643931689959067,0.39643931689959067,0.3003978136625324,0.0043159124419942,0.0021970580791506418
82,projection_only,Projection only,6.840425555324192,6.045904971221789e-07,0.39540160315730344,0.39540160315730344,0.29921870343198437,0.004314533878620986,0.0021909374606746087
83,projection_only,Projection only,6.841807277763357,6.196446120408385e-07,0.39435996612552315,0.39435996612552315,0.29804106724700696,0.004313638196397414,0.002184686784592874
84,projection_only,Projection only,6.843184911690475,6.350599788773064e-07,0.3933147323851255,0.3933147323851255,0.2968652971209147,0.00431173922004807,0.0021783006589477273
85,projection_only,Projection only,6.844547496142331,6.508461716650767e-07,0.39226575958842325,0.39226575958842325,0.29569116519695426,0.004310759472894149,0.0021722136609922203
86,projection_only,Projection only,6.845897359299464,6.670123282515636e-07,0.391213173059975,0.391213173059975,0.2945187469939696,0.0043104177379996245,0.0021665556548943555
87,projection_only,Projection only,6.8472450059271495,6.835665890866904e-07,0.3901571821075352,0.3901571821075352,0.29334837360173927,0.004309238137562324,0.0021607352135505392
88,projection_only,Projection only,6.848582827355207,7.005190177427972e-07,0.38909774526809926,0.38909774526809926,0.2921799385753593,0.00430835192768524,0.00215475203037069
89,projection_only,Projection only,6.8499071006327235,7.178794094352776e-07,0.3880350188888265,0.3880350188888265,0.2910135203114828,0.004307493801090519,0.002149963681994922
90,projection_only,Projection only,6.851241755737224,7.356554236007367e-07,0.38696926001764775,0.38696926001764775,0.2898498409999817,0.00430462521086699,0.0021450943344502615
91,projection_only,Projection only,6.852591488143488,7.538821161582146e-07,0.3859009197161627,0.3859009197161627,0.28868952556360583,0.004300998650318308,0.00214008508907532
92,projection_only,Projection only,6.8540142643778825,7.725634568653628e-07,0.3848310217354633,0.3848310217354633,0.28753418626678284,0.004294070218927333,0.0021349223488160715
93,projection_only,Projection only,6.855451757858345,7.91690756615094e-07,0.38375805094661475,0.38375805094661475,0.2863810852428018,0.004291920665014227,0.002129625878480841
94,projection_only,Projection only,6.856862924171762,8.112779945631626e-07,0.38268151391186844,0.38268151391186844,0.28522908539289504,0.004292456729709328,0.0021249790704912417
95,projection_only,Projection only,6.858259753922759,8.313348058043525e-07,0.3816015605263492,0.3816015605263492,0.28407854359049617,0.004291852356449705,0.002120487036714333
96,projection_only,Projection only,6.859635068784355,8.518744651213944e-07,0.38051814007661744,0.38051814007661744,0.2829292229593376,0.004292055933892142,0.0021158485270521667
97,projection_only,Projection only,6.860993625776741,8.729086915964681e-07,0.3794314042066874,0.3794314042066874,0.28178130682562447,0.004291709334834208,0.002111059616056385
98,projection_only,Projection only,6.862326714438595,8.944489540578211e-07,0.3783413371107858,0.3783413371107858,0.2806345999471108,0.004292093749182058,0.002106121601190206
99,projection_only,Projection only,6.863642674334134,9.165057436066052e-07,0.3772480739394407,0.3772480739394407,0.2794893792337747,0.004291789992618996,0.0021010294218804875
100,projection_only,Projection only,6.86494147212745,9.390918501944534e-07,0.37615163529165063,0.37615163529165063,0.27834558555517874,0.0042922327019978635,0.002095782370757365
101,projection_only,Projection only,6.866217988686454,9.622200018198846e-07,0.37505210976690273,0.37505210976690273,0.27720325341398255,0.004292646109715463,0.002090830863663773
102,projection_only,Projection only,6.867480417782939,9.859023848009587e-07,0.3739496297845989,0.3739496297845989,0.2760625534691791,0.004292475757804212,0.002087011261993579
103,projection_only,Projection only,6.868720994472514,1.010152977319103e-06,0.37284409745514757,0.37284409745514757,0.2749233093883815,0.004292824310635825,0.002083822658669038
104,projection_only,Projection only,6.869956993025332,1.0349830680989741e-06,0.3717358523616295,0.3717358523616295,0.2737859939631442,0.004291808837321793,0.002080483418906945
105,projection_only,Projection only,6.871166286236464,1.0604091665183592e-06,0.37062468268856913,0.37062468268856913,0.27265011632261915,0.00429195742479768,0.002076998372501429
106,projection_only,Projection only,6.872364825075744,1.086442912657107e-06,0.3695109032260519,0.3695109032260519,0.2715161420545709,0.004291182146623802,0.0020733618518334516
107,projection_only,Projection only,6.8735500354832,1.113114289022051e-06,0.3683944134145961,0.3683944134145961,0.27038392210133533,0.004290492538483716,0.0020695744238483933
108,projection_only,Projection only,6.874716912357478,1.140465363520849e-06,0.36727535240820686,0.36727535240820686,0.26925348048631986,0.00428974549643732,0.002065635333522744
109,projection_only,Projection only,6.87587570895327,1.1684688836835245e-06,0.3661538196379922,0.3661538196379922,0.26812499370951537,0.004288667263913866,0.00206154176482387
110,projection_only,Projection only,6.877010842208166,1.1971377843337481e-06,0.3650298113114374,0.3650298113114374,0.2669982687169934,0.004288106539648532,0.0020572951460906272
111,projection_only,Projection only,6.878147249009371,1.226484693076776e-06,0.36390350304598984,0.36390350304598984,0.26587371013611527,0.004286468693242904,0.0020528892437819356
112,projection_only,Projection only,6.879257437942868,1.2565288986240322e-06,0.362774826608402,0.362774826608402,0.264750897611836,0.004286247511399431,0.002050231230224329
113,projection_only,Projection only,6.880365998219942,1.2872832449218693e-06,0.36164404632837654,0.36164404632837654,0.263630336182897,0.004285018739618707,0.002047970167048664
114,projection_only,Projection only,6.881455735092168,1.318768220803818e-06,0.360511048455865,0.360511048455865,0.2625116940790124,0.004284960893917041,0.002045559011548172
115,projection_only,Projection only,6.882539457417561,1.3509992451426045e-06,0.3593760089318835,0.3593760089318835,0.2613952782452669,0.0042841245919646095,0.0020429941756748902
116,projection_only,Projection only,6.88361377292912,1.3839922052301784e-06,0.3582390751762081,0.3582390751762081,0.2602811123881346,0.004283247794598365,0.002040276014492198
117,projection_only,Projection only,6.884673922066824,1.4177644873686303e-06,0.35710026112161547,0.35710026112161547,0.25916921590685305,0.0042822396345512225,0.0020374040879437365
118,projection_only,Projection only,6.8857414047150325,1.4523305301169925e-06,0.3559598595844769,0.3559598595844769,0.25806012236914155,0.0042800288253504355,0.0020343728958874866
119,projection_only,Projection only,6.88681049932986,1.4877090899684219e-06,0.3548180932942009,0.3548180932942009,0.2569539520824188,0.004277788756606881,0.00203118267097089
120,projection_only,Projection only,6.887923485217577,1.5239110417957352e-06,0.3536758050028552,0.3536758050028552,0.25585189350591253,0.004272892490381062,0.002027822507920335
0,shaping_only,Shaping only,7.216017295607653,0.2960187100519966,0.4816846304924374,0.4816846304924374,0.48198367623642363,0.0,0.001978296223300085
1,shaping_only,Shaping only,7.2060553733535375,0.2390004069987045,0.4639827351582593,0.4639827351582593,0.44733889712299585,0.0770461876295334,0.001806223023602788
2,shaping_only,Shaping only,7.240669569997425,0.19943762800884085,0.4467520430054985,0.4467520430054985,0.419921217149532,0.07457881669488955,0.001566508710764848
3,shaping_only,Shaping only,7.290314235500141,0.16726905988886764,0.42752589932974083,0.42752589932974083,0.39332500674846066,0.07867316996486555,0.00131799482699467
4,shaping_only,Shaping only,7.338416016865791,0.13914795299769275,0.4056857310091778,0.4056857310091778,0.3657007675497084,0.08423098662805847,0.0011533000342631389
5,shaping_only,Shaping only,7.373340286671071,0.11395138234776947,0.381350042811872,0.381350042811872,0.3367408309146599,0.0893414409497052,0.0012206532103598486
6,shaping_only,Shaping only,7.387056293715411,0.09149008424463095,0.35517246722855955,0.35517246722855955,0.3069668332260539,0.09275183542104978,0.001363242419606989
7,shaping_only,Shaping only,7.375908871286146,0.07194111122660286,0.32819449135405765,0.32819449135405765,0.2773829008764487,0.09367292609491387,0.0015397556285535446
8,shaping_only,Shaping only,7.341098320963676,0.055500612049777645,0.3016065108395552,0.3016065108395552,0.24913643203825164,0.09190188737371416,0.0017401196153017985
9,shaping_only,Shaping only,7.287817125977885,0.04218270907942569,0.27646919358253974,0.27646919358253974,0.22319646819379496,0.0879778772973453,0.0019421447617619758
10,shaping_only,Shaping only,7.223242125566323,0.03176413277463596,0.2535087415452274,0.2535087415452274,0.20014928011871802,0.08268114895997039,0.0021366240062626876
11,shaping_only,Shaping only,7.154372628314186,0.02384129458639447,0.23305508186244034,0.23305508186244034,0.18016161374719716,0.07685812296312666,0.002315482651078237
12,shaping_only,Shaping only,7.086601774897502,0.01793358350424816,0.21510537663206059,0.21510537663206059,0.16307310884997933,0.0712039412256914,0.0024821697546515537
13,shaping_only,Shaping only,7.023266465474386,0.013574584850636073,0.19944476745036005,0.19944476745036005,0.1485364921062022,0.06608093712496503,0.002634197037432574
14,shaping_only,Shaping only,6.965897328785662,0.010365459824066397,0.18576226325280737,0.18576226325280737,0.13614056291113535,0.06163058274730696,0.0027626607849077765
15,shaping_only,Shaping only,6.914754627907074,0.007992465830490843,0.17373202190107953,0.17373202190107953,0.1254896587700304,0.05784913817227169,0.002866486550860599
16,shaping_only,Shaping only,6.869356289155372,0.006221982516446711,0.1630576427844995,0.1630576427844995,0.11624194762425533,0.054665527639505926,0.002974628255178564
17,shaping_only,Shaping only,6.828872163068484,0.0048858769623132455,0.15348945134026387,0.15348945134026387,0.10811994160334142,0.051985259099440226,0.003057072267877288
18,shaping_only,Shaping only,6.792370648227933,0.0038653202185311123,0.14482619600830035,0.14482619600830035,0.10090635012619566,0.04970912489636824,0.0031303104473831165
19,shaping_only,Shaping only,6.758950997786486,0.0030768070316105228,0.13690958079752313,0.13690958079752313,0.09443420224011773,0.04776095007503774,0.0031985575179972327
20,shaping_only,Shaping only,6.727802208677705,0.0024614310147859407,0.12961658158463069,0.12961658158463069,0.08857609981917018,0.0460684489579526,0.003251217836777834
21,shaping_only,Shaping only,6.698220967766783,0.001977192603198172,0.12285195763342978,0.12285195763342978,0.08323472382170825,0.044580085309198665,0.0033130062258965266
22,shaping_only,Shaping only,6.669609827866877,0.0015936946624603423,0.11654187959178997,0.11654187959178997,0.07833521350229586,0.043250985243975006,0.0033536122800387285
23,shaping_only,Shaping only,6.641467659648956,0.001288560898664159,0.1106288511138142,0.1106288511138142,0.07381935086562814,0.04204941905533158,0.0034017477613052316
24,shaping_only,Shaping only,6.613378405319409,0.001045036341142547,0.10506779182087923,0.10506779182087923,0.06964124021485452,0.040945501408874055,0.0034431170923025296
25,shaping_only,Shaping only,6.5850006721762036,0.0008503757617102057,0.09982305915263931,0.09982305915263931,0.06576413867023892,0.03991180102047093,0.0034756421294081822
26,shaping_only,Shaping only,6.556058900224817,0.0006947498442669543,0.09486619181503826,0.09486619181503826,0.06215813976993284,0.038941164642445895,0.0035247138823774
27,shaping_only,Shaping only,6.5263360251668665,0.0005704904895057236,0.09017419524399027,0.09017419524399027,0.05879847795559519,0.038013535899102065,0.0035671637924231054
28,shaping_only,Shaping only,6.49566727475584,0.00047155957111305374,0.0857282317339135,0.0857282317339135,0.05566428232483553,0.03711154895559392,0.003627199054958479
29,shaping_only,Shaping only,6.463934707647618,0.0003931668633384778,0.08151261416987811,0.08151261416987811,0.05273765616304988,0.03624029260245042,0.0036880981050718166
30,shaping_only,Shaping only,6.431062181149153,0.00033148946564095887,0.07751403020429004,0.07751403020429004,0.05000299435002143,0.03538271650280475,0.0037473804973408745
31,shaping_only,Shaping only,6.397010537179471,0.00028346174800581694,0.07372094392133871,0.07372094392133871,0.04744647598694152,0.0345408732923623,0.0038309081823720667
32,shaping_only,Shaping only,6.361772898836465,0.0002466156326313562,0.07012313619661457,0.07012313619661457,0.04505568727299734,0.03370695369657128,0.003920689555110269
33,shaping_only,Shaping only,6.325370041040863,0.00021895733267388745,0.06671135469388259,0.06671135469388259,0.04281934177439545,0.03288466273325577,0.004022593251886167
34,shaping_only,Shaping only,6.287845859432944,0.00019887133306102474,0.06347705113805023,0.06347705113805023,0.04072707384217746,0.03206724536404036,0.004158145908420863
35,shaping_only,Shaping only,6.2492630005457155,0.0001850453543489003,0.06041218822342833,0.06041218822342833,0.038769287014641836,0.031262453396137486,0.0043165802015895415
36,shaping_only,Shaping only,6.209698691051966,0.00017641000053400356,0.057509101710180116,0.057509101710180116,0.03693704308381051,0.030456580838757758,0.004490981263099583
37,shaping_only,Shaping only,6.169240875428473,0.0001720919067333705,0.05476040599474049,0.05476040599474049,0.03522198174015709,0.029670169185122906,0.004983901243731511
38,shaping_only,Shaping only,6.127984713936272,0.0001713770703565139,0.052158933355889184,0.052158933355889184,0.03361626240289273,0.028894010221162957,0.005537748692463729
39,shaping_only,Shaping only,6.08602939922401,0.0001736778518902492,0.04969769833528161,0.04969769833528161,0.0321125207610156,0.028125158605476003,0.006126179954859489
40,shaping_only,Shaping only,6.043475455833404,0.00017851037138594657,0.0473698809045086,0.0473698809045086,0.030703837284825033,0.027375482987820117,0.006742585034256631
41,shaping_only,Shaping only,6.000422450983636,0.00018547583461396648,0.04516882276816332,0.04516882276816332,0.029383712823521875,0.026640555382717094,0.007385229675639107
42,shaping_only,Shaping only,5.9569671406680795,0.00019424690657106767,0.04308803234618994,0.04308803234618994,0.028146049121917687,0.02591952187626637,0.008052238740009977
43,shaping_only,Shaping only,5.913201872691801,0.00020454888432066764,0.04112119436991149,0.04112119436991149,0.0269851300459651,0.025219514880405816,0.008741625833830435
44,shaping_only,Shaping only,5.86921347262332,0.00021615214497701444,0.039262182316740016,0.039262182316740016,0.025895606346122153,0.024544107867241913,0.009451321352306407
45,shaping_only,Shaping only,5.82508246046849,0.00022886612031000576,0.03750507154113377,0.03750507154113377,0.02487248093151461,0.02388230232669161,0.010213089819431325
46,shaping_only,Shaping only,5.780882516788626,0.00024253319909703415,0.035844151433512085,0.035844151433512085,0.02391109381484444,0.023239129980422185,0.010996255429925196
47,shaping_only,Shaping only,5.736680220529067,0.00025702484516430807,0.03427393588176844,0.03427393588176844,0.023007107088701614,0.022626544211036048,0.011798717352732413
48,shaping_only,Shaping only,5.692534725818018,0.00027222431716872135,0.032789170441969925,0.032789170441969925,0.02215648623380015,0.022042651308627738,0.01261848171826396
49,shaping_only,Shaping only,5.648497958930005,0.0002880338398360135,0.03138483834494555,0.03138483834494555,0.02135548667563275,0.02146576983721183,0.013453550919806772
50,shaping_only,Shaping only,5.604614812514995,0.00030437282601507634,0.030056163695989183,0.030056163695989183,0.02060063801090246,0.020922048794575158,0.01430193768453541
51,shaping_only,Shaping only,5.560923442988802,0.0003211786088117422,0.028798612218772862,0.028798612218772862,0.019888728616764682,0.020396322843648805,0.015161677116072051
52,shaping_only,Shaping only,5.517455617913389,0.0003384027164932487,0.027607889540922685,0.027607889540922685,0.019216789307965228,0.01989719151978593,0.01605152677333393
53,shaping_only,Shaping only,5.474236682439805,0.0003559857855190037,0.026479935954727914,0.026479935954727914,0.018582072376435856,0.019424431719460164,0.01698350565087054
54,shaping_only,Shaping only,5.431286256802598,0.00037387943833912805,0.025410922255505303,0.025410922255505303,0.017982041431548516,0.018974433481959947,0.01792726234286941
55,shaping_only,Shaping only,5.388618653421855,0.0003920462463152673,0.024397243377887068,0.024397243377887068,0.017414356884703053,0.01853953927329267,0.01888111040860782
56,shaping_only,Shaping only,5.346243209343556,0.0004104557217445824,0.023435510458376416,0.023435510458376416,0.01687686107639336,0.018130335118587113,0.01984340049006867
57,shaping_only,Shaping only,5.304164626344328,0.000429082383345693,0.022522542160054764,0.022522542160054764,0.016367564494634418,0.017746610940153982,0.020812524325769254
58,shaping_only,Shaping only,5.262383289910057,0.0004479044954072695,0.021655355438425103,0.021655355438425103,0.015884632819238773,0.017388215113221875,0.021786917926201934
59,shaping_only,Shaping only,5.220895560530344,0.0004669032976680284,0.020831155970239098,0.020831155970239098,0.015426374789701524,0.017054830577237483,0.022765064027656247
60,shaping_only,Shaping only,5.179694031542413,0.00048606254532225154,0.020047328423237216,0.020047328423237216,0.0149912308776647,0.01675512559722532,0.02374549393157005
61,shaping_only,Shaping only,5.138767746740785,0.0005053681624532004,0.019301426696367106,0.019301426696367106,0.0145777627190853,0.01647316178077931,0.024788186355776405
62,shaping_only,Shaping only,5.098102374249526,0.0005248079708684305,0.018591164251716794,0.018591164251716794,0.014184643287734767,0.016215518277120075,0.02585049605535115
63,shaping_only,Shaping only,5.057680332685869,0.0005443714640817966,0.01791440463424627,0.01791440463424627,0.013810647783581894,0.016002442927336658,0.026917622889197104
64,shaping_only,Shaping only,5.0174809159252645,0.00056405256167675,0.017269152448830944,0.017269152448830944,0.01345464584235223,0.015818681811746293,0.02798834128223909
65,shaping_only,Shaping only,4.977480220249427,0.000583842468114242,0.01665354404495422,0.01665354404495422,0.013115592295553204,0.015680336019869106,0.029061462405461643
66,shaping_only,Shaping only,4.937651127779006,0.0006037323036533511,0.01606583910918805,0.01606583910918805,0.012792520561004104,0.01562848505125935,0.030135834438399733
67,shaping_only,Shaping only,4.897963257814134,0.0006237157640189538,0.015504412717043533,0.015504412717043533,0.012484536667207991,0.015648228477648643,0.03121034266370412
68,shaping_only,Shaping only,4.85838278705407,0.0006437882616507278,0.014967747589775628,0.014967747589775628,0.012190813083879877,0.01566707176228003,0.03228390953821156
69,shaping_only,Shaping only,4.818872190741463,0.0006639464140357945,0.014454426772969464,0.014454426772969464,0.01191058312115965,0.015687504817665024,0.0333554946684825
70,shaping_only,Shaping only,4.77938988617188,0.0006841876622479424,0.013963126729335284,0.013963126729335284,0.011643135817792359,0.015726126857820166,0.03443250696017674
71,shaping_only,Shaping only,4.739889762386805,0.0007045101367737047,0.013492610864032974,0.013492610864032974,0.011387811311301756,0.015767313793578215,0.03560166360111112
72,shaping_only,Shaping only,4.70032056447578,0.0007249125752236148,0.013041723457952337,0.013041723457952337,0.011143996616431364,0.015809738580690118,0.036772967397111944
73,shaping_only,Shaping only,4.660625092777431,0.0007453942778688829,0.012609383996007334,0.012609383996007334,0.010911121777519567,0.01585415121554923,0.037945547381200456
74,shaping_only,Shaping only,4.620739159040384,0.0007659550724723753,0.012194581871961378,0.012194581871961378,0.010688656358356885,0.015908867074105902,0.03911855835959213
75,shaping_only,Shaping only,4.580590214768585,0.0007865952874366963,0.011796371452667943,0.011796371452667943,0.010476106240982623,0.01597443237267975,0.04029118101508776
76,shaping_only,Shaping only,4.540095527256379,0.0008073157285632244,0.011413867502487187,0.011413867502487187,0.010273010766641846,0.01604414476755043,0.0414626220023864
77,shaping_only,Shaping only,4.499159695988993,0.0008281176592840638,0.011046240917454308,0.011046240917454308,0.01007894009115175,0.016119276857907067,0.04263211405938695
78,shaping_only,Shaping only,4.457671121795476,0.000849002785062415,0.01069271462624331,0.01069271462624331,0.009893492348415758,0.01619855187663261,0.04379891622191433
79,shaping_only,Shaping only,4.415496942388819,0.0008699732347695094,0.010352560042264963,0.010352560042264963,0.009716291894647455,0.01629084183440851,0.04496231387796946
80,shaping_only,Shaping only,4.372475076233368,0.0008910315517484796,0.010025093619045952,0.010025093619045952,0.009546987191087508,0.01639626576176744,0.04612161895127194
81,shaping_only,Shaping only,4.328401781359786,0.0009121805625964513,0.009709677066442794,0.009709677066442794,0.009385257723252856,0.016507085617630785,0.0472856758207521
82,shaping_only,Shaping only,4.283027030791238,0.0009334228162922872,0.009405756830560367,0.009405756830560367,0.00923091913303926,0.016622371166625186,0.04857193291492171
83,shaping_only,Shaping only,4.236071437201468,0.0009547521227498175,0.009112942062648809,0.009112942062648809,0.009084102040508656,0.016735730283822196,0.04985892446132177
84,shaping_only,Shaping only,4.1873105752200726,0.0009761211910665927,0.008831096551490898,0.008831096551490898,0.008945370992607353,0.01682196661867064,0.05114350763194691
85,shaping_only,Shaping only,4.136746729478802,0.0009973936874438799,0.008560261126926826,0.008560261126926826,0.008815213237444632,0.01683090579481709,0.052417689930606456
86,shaping_only,Shaping only,4.085149715055872,0.0010182254945674766,0.008300269257856763,0.008300269257856763,0.00869232973851552,0.016597369838100978,0.05366221774571589
87,shaping_only,Shaping only,4.033484152649014,0.0010381222086797081,0.008050067367724479,0.008050067367724479,0.008572073361195368,0.016010877064292446,0.054849189522772235
88,shaping_only,Shaping only,3.9840573957121306,0.001056389961938027,0.007808186053420074,0.007808186053420074,0.008447402971216378,0.014968524598408842,0.05593866466365453
89,shaping_only,Shaping only,3.9380752773539225,0.0010726433308574236,0.007573959214888431,0.007573959214888431,0.008315203213973237,0.013664316004405484,0.056905144461421815
90,shaping_only,Shaping only,3.8970172817714874,0.0010867348787591334,0.007348232550202568,0.007348232550202568,0.008177687553106302,0.012322338180562147,0.05774738346644627
91,shaping_only,Shaping only,3.8608196438484583,0.001099015888088697,0.007132644797640151,0.007132644797640151,0.008042140734251689,0.011252000615433431,0.058497924088956675
92,shaping_only,Shaping only,3.8284618815748956,0.0011100210978540104,0.0069280714330998625,0.0069280714330998625,0.007914685342556214,0.010540940119242394,0.05917820719428451
93,shaping_only,Shaping only,3.7988109190064754,0.00112022319618025,0.006734180578796156,0.006734180578796156,0.007797707362555948,0.01007112360341215,0.059809999154201744
94,shaping_only,Shaping only,3.7708317271728804,0.0011299547158626524,0.006549864305463939,0.006549864305463939,0.00769062353248892,0.00980069496615951,0.06058454097840727
95,shaping_only,Shaping only,3.743829447791993,0.0011394015857008675,0.006374003236142729,0.006374003236142729,0.007591911100386673,0.009621709144227834,0.06133479239288994
96,shaping_only,Shaping only,3.717286864264688,0.0011486641625922114,0.00620561828299904,0.00620561828299904,0.0074998220127112745,0.00949412998931954,0.06206451069684234
97,shaping_only,Shaping only,3.69102147803935,0.0011577667859236354,0.006044350610362118,0.006044350610362118,0.007413528064823871,0.009380466097895106,0.06277403949958169
98,shaping_only,Shaping only,3.6650212433568456,0.0011666906407250663,0.005890372199653533,0.005890372199653533,0.007332693834138914,0.009258214038545362,0.06346164361671136
99,shaping_only,Shaping only,3.639504082562819,0.0011753666250228125,0.00574448832237715,0.00574448832237715,0.007257039226969153,0.009102940762275738,0.06412294226574297
100,shaping_only,Shaping only,3.614931882325343,0.001183677668540783,0.005607955781688455,0.005607955781688455,0.007185838010603689,0.008908983986878788,0.06475095334561547
101,shaping_only,Shaping only,3.591807490300218,0.001191496230985394,0.005481929796925272,0.005481929796925272,0.0071178797709308215,0.008673018931127072,0.06533810295170535
102,shaping_only,Shaping only,3.5707704313079875,0.001198702603942329,0.005367413597215257,0.005367413597215257,0.007052037235710966,0.008370424633553263,0.06587722990138667
103,shaping_only,Shaping only,3.5519830701891912,0.0012052975397903365,0.00526401223869626,0.00526401223869626,0.006988302303596667,0.008060064049258133,0.06636780613686076
104,shaping_only,Shaping only,3.535233100892006,0.0012113686790670211,0.005170428231564527,0.005170428231564527,0.006927567682289798,0.0077880305080501085,0.06681415670574743
105,shaping_only,Shaping only,3.520096494573503,0.00121704250051774,0.005084898091616611,0.005084898091616611,0.006870777677613263,0.007605588265787439,0.06722283986476642
106,shaping_only,Shaping only,3.5060857236964766,0.0012224373232384502,0.005005668080578335,0.005005668080578335,0.006818328692991572,0.007480097026569363,0.06769155691015868
107,shaping_only,Shaping only,3.4928143210736247,0.001227634233926781,0.00493139914522822,0.00493139914522822,0.006770084143159598,0.0073882615546246805,0.06824417784030436
108,shaping_only,Shaping only,3.480065926456503,0.0012326753225688873,0.004861324598289962,0.004861324598289962,0.006725769655394658,0.007312949293227646,0.06877525121060726
109,shaping_only,Shaping only,3.4676933768019773,0.0012375835691681631,0.004794961589510278,0.004794961589510278,0.006685000740732205,0.007245710093289179,0.06928565580422827
110,shaping_only,Shaping only,3.455703108585078,0.0012423591962457056,0.004732281226626475,0.004732281226626475,0.0066475662937893806,0.00717568855171537,0.06977502671425308
111,shaping_only,Shaping only,3.444123973287553,0.0012469978221856099,0.004673318065007678,0.004673318065007678,0.006613213406503809,0.0071007119466159965,0.07024275663258644
112,shaping_only,Shaping only,3.433007923542773,0.0012514935378977682,0.004618126756739373,0.004618126756739373,0.006581746030768594,0.007022315551447762,0.07068816645711712
113,shaping_only,Shaping only,3.42236978716443,0.001255849060985562,0.004566564222803524,0.004566564222803524,0.006553040340430646,0.006965671469899901,0.07111108012337432
114,shaping_only,Shaping only,3.4121409925212656,0.0012600791412867008,0.004518224477538815,0.004518224477538815,0.006527065247905518,0.006912749250612784,0.07151202436740084
115,shaping_only,Shaping only,3.402237271504165,0.0012642004827002958,0.004472671330670338,0.004472671330670338,0.006503808487193435,0.006864673234149791,0.0718916625042804
116,shaping_only,Shaping only,3.392576457393874,0.0012682274038775232,0.004429526090196538,0.004429526090196538,0.006483221679579576,0.006820583979320285,0.072250547481381
117,shaping_only,Shaping only,3.383103558547909,0.001272169030336905,0.004388537475141035,0.004388537475141035,0.0064652270492593705,0.006778395742488192,0.07258895769313749
118,shaping_only,Shaping only,3.3737922701720087,0.0012760301679081807,0.0043495668795322205,0.0043495668795322205,0.0064497464708719015,0.006736248550887567,0.07290694357325554
