diffusion,drift_scale,use_llm,lambda_shape,projection_strength,final_entropy,final_infeasible_mass,final_optimality_gap,mean_tail_tv,max_probability,regime
0.00042,0.18,True,2.25,0.95,3.5587219130729237,1.8570176732602518e-05,0.004478414061863529,0.01618234981616416,0.06775834772834187,oscillatory
0.00042,0.18,True,2.5,0.0,3.3716923257626217,0.00023308579813577948,0.0035797594027288564,0.014057858486262549,0.07368571225789558,oscillatory
0.00042,0.18,True,2.5,0.095,3.3715066157208042,0.00021082962741123744,0.0035632193367910584,0.014057636514564249,0.07368745008868036,oscillatory
0.00042,0.18,True,2.5,0.19,3.371319254238216,0.00018859732712313547,0.003546697976905061,0.01405743979726456,0.07368918881102825,oscillatory
0.00042,0.18,True,2.5,0.28500000000000003,3.371129591070998,0.00016638884696999496,0.0035301938628385324,0.014057259807070994,0.07369093043495538,oscillatory
0.00042,0.18,True,2.5,0.38,3.3709372255777326,0.00014420413630292003,0.00351370674245338,0.014057095056028262,0.07369267529259745,oscillatory
0.00042,0.18,True,2.5,0.475,3.370741689686928,0.00012204314479264884,0.003497236512880711,0.014056945148304032,0.07369442348969066,oscillatory
0.00042,0.18,True,2.5,0.5700000000000001,3.370536219462154,9.990161457203102e-05,0.0034811781384954574,0.014048840585110321,0.07369295174706068,oscillatory
0.00042,0.18,True,2.5,0.665,3.370317934262445,7.778302922683953e-05,0.0034654355057275755,0.014034341420870983,0.07368918240643768,oscillatory
0.00042,0.18,True,2.5,0.76,3.370090602084448,5.56913271891622e-05,0.0034497095134252455,0.014019850611190605,0.07368532824378214,oscillatory
0.00042,0.18,True,2.5,0.855,3.369850688916069,3.362644664702675e-05,0.0034339967190217613,0.014005371706877944,0.07368122394315063,oscillatory
0.00042,0.18,True,2.5,0.95,3.3695917534265702,1.1588302688347346e-05,0.0034183027682293332,0.013990907968069583,0.07367712524375403,oscillatory
0.00042,0.18,True,2.75,0.0,3.2370612724662693,0.0001424840378696606,0.0028556591733658607,0.011569357245001646,0.0788545048646399,oscillatory
0.00042,0.18,True,2.75,0.095,3.236942599663468,0.0001289069679686701,0.0028455716644342553,0.01156921441263013,0.0788556021706064,oscillatory
0.00042,0.18,True,2.75,0.19,3.236832453144418,0.00011533809501220395,0.0028355607382300695,0.011568401134019333,0.07885595123587137,oscillatory
0.00042,0.18,True,2.75,0.28500000000000003,3.236867059959176,0.00010177145480516194,0.0028263991464869648,0.01155727773439525,0.07885204491181103,oscillatory
0.00042,0.18,True,2.75,0.38,3.2369095116403055,8.821510287152386e-05,0.0028172870842150008,0.011545822841813472,0.07884792083289613,oscillatory
0.00042,0.18,True,2.75,0.475,3.236963652624995,7.466918583792231e-05,0.0028082087527290926,0.011534343429882413,0.07884369814123562,oscillatory
0.00042,0.18,True,2.75,0.5700000000000001,3.23701500099997,6.113381769122429e-05,0.0027991372632546127,0.011522887739954607,0.07883947275137132,oscillatory
0.00042,0.18,True,2.75,0.665,3.2370628396006484,4.760898819008761e-05,0.0027900714554379515,0.011511762693390654,0.07883522568675595,oscillatory
0.00042,0.18,True,2.75,0.76,3.237106378440015,3.409467395764511e-05,0.0027810124612743744,0.011500673078272957,0.0788309784123418,oscillatory
0.00042,0.18,True,2.75,0.855,3.2371439944884033,2.059086321745956e-05,0.002771960232301558,0.011489615906784961,0.07882673566497293,oscillatory
0.00042,0.18,True,2.75,0.95,3.237171541639169,7.097540842463413e-06,0.0027629147772634585,0.011478567258087618,0.07882249701308225,oscillatory
0.00042,0.18,True,3.0,0.0,3.1451302247140243,8.615744583850942e-05,0.0023960537212513004,0.00977015910571186,0.08298217669503206,stable-convergent
0.00042,0.18,True,3.0,0.095,3.145174055793587,7.79545968731429e-05,0.0023905203392170387,0.009768647739400331,0.08297976348671635,stable-convergent
0.00042,0.18,True,3.0,0.19,3.145216661976376,6.975552059677036e-05,0.0023849881741997052,0.009767427523877159,0.08297732800445348,stable-convergent
0.00042,0.18,True,3.0,0.28500000000000003,3.1452582506828035,6.156020488291864e-05,0.002379458561841064,0.009766207673069294,0.08297489284252507,stable-convergent
